owner,allowanceTotal,freezeSum,balanceOf,freezeOf,totalSupply,totalBalances,spentTotal,,allowance
allMint,totalBurn,totalMint,allowanceTotal,allBurn,totalIn,freezeSum,freezeOf,owner,totalOut,totalBalances,spentTotal,,allowance,totalSupply,balanceOf
allMint,totalBurn,totalMint,allBurn,totalIn,freezeSum,freezeOf,owner,totalOut,totalBalances,allowance,,totalSupply,balanceOf
allMint,totalUnfreeze,allBurn,freezeSum,balanceOf,owner,totalFreeze,totalBalances,allowance,,totalSupply,freezeOf
allMint,totalUnfreeze,allBurn,allowanceTotal,freezeSum,balanceOf,owner,totalFreeze,totalBalances,spentTotal,,allowance,totalSupply,freezeOf
totalUnfreeze,allowanceTotal,freezeSum,balanceOf,owner,totalFreeze,totalSupply,totalBalances,spentTotal,,allowance,freezeOf
allMint,allBurn,allowanceTotal,freezeSum,freezeOf,owner,balanceOf,totalBalances,spentTotal,,totalSupply,allowance
totalUnfreeze,totalFreeze,freezeSum,owner,balanceOf,totalSupply,totalBalances,allowance,,freezeOf
allMint,totalUnfreeze,totalBurn,totalMint,allBurn,totalIn,freezeSum,totalFreeze,owner,totalOut,totalBalances,allowance,,freezeOf,totalSupply,balanceOf
totalUnfreeze,totalBurn,totalMint,allowanceTotal,totalIn,freezeSum,totalFreeze,owner,totalOut,totalSupply,totalBalances,spentTotal,,freezeOf,allowance,balanceOf
totalBurn,totalMint,allowanceTotal,totalIn,freezeSum,freezeOf,owner,totalOut,totalSupply,totalBalances,spentTotal,,allowance,balanceOf
totalUnfreeze,totalBurn,totalMint,totalIn,freezeSum,totalFreeze,owner,totalOut,totalSupply,totalBalances,allowance,,balanceOf,freezeOf
allMint,totalUnfreeze,totalBurn,totalMint,allowanceTotal,allBurn,totalIn,freezeSum,totalFreeze,owner,totalOut,totalBalances,spentTotal,,freezeOf,allowance,totalSupply,balanceOf
owner,totalSupply,balanceOf,freezeSum,freezeOf,totalBalances,allowance,
allMint,allBurn,freezeSum,freezeOf,owner,balanceOf,totalBalances,allowance,,totalSupply
totalBurn,totalMint,totalIn,freezeSum,freezeOf,owner,totalOut,totalSupply,totalBalances,allowance,,balanceOf
